id,ts,length,data
57,2014-09-19 09:40:21,18,00FFFF00010A00010FFF1EE804F4047B04CF
58,2014-09-19 09:40:39,18,00FFFF00040A00010FFF1EE504EE047C04D6
59,2014-09-19 09:40:46,18,00FFFF00020A00010FE71F0E04C7047104CA
60,2014-09-19 09:40:49,18,00FFFF00030A00010FFF1F0D04B8046704C6
61,2014-09-19 09:40:50,18,00FFFF00090A00010FFF1F0004A4049604E1
62,2014-09-19 09:41:13,18,00FFFF00050A00010FE31F730485049804DB
63,2014-09-19 09:41:33,18,00FFFF00080A00010FFF1F3D048A048604DB
64,2014-09-19 09:45:21,18,00FFFF00010A00010FFF1EBF0512047204CB
65,2014-09-19 09:45:39,18,00FFFF00040A00010FFF1EBE0511047704CE
66,2014-09-19 09:45:46,18,00FFFF00020A00010FE51EE30518046A04C9
67,2014-09-19 09:45:49,18,00FFFF00030A00010FFF1EE104DC045A04C2
68,2014-09-19 09:45:50,18,00FFFF00090A00010FFF1ECC04CC049404E0
69,2014-09-19 09:46:13,18,00FFFF00050A00010FE31F52049F049304DF
70,2014-09-19 09:46:33,18,00FFFF00080A00010FFF1F0D04AF048004D9
71,2014-09-19 09:50:21,18,00FFFF00010A00010FFF1E9F0541046B04C7
72,2014-09-19 09:50:39,18,00FFFF00040A00010FFF1EA10549047004CF
73,2014-09-19 09:50:46,18,00FFFF00020A00010FE51EB60538046604C5
74,2014-09-19 09:50:49,18,00FFFF00030A00010FFF1EAC050C045A04C0
75,2014-09-19 09:50:50,18,00FFFF00090A00010FFF1E9D04F4048E04DD
76,2014-09-19 09:51:09,18,00FFFF00070A00010FFF1EEE04D4048804E3
77,2014-09-19 09:51:13,18,00FFFF00050A00010FE21F1404CD049304DD
78,2014-09-19 09:51:32,18,00FFFF00060A00010FAD1F0104BE049304EF
79,2014-09-19 09:51:33,18,00FFFF00080A00010FFF1EB504EC048004D4
80,2014-09-19 09:55:21,18,00FFFF00010A00010FFF1E62054E046E04C4
81,2014-09-19 09:55:39,18,00FFFF00040A00010FFF1E740550046C04CC
82,2014-09-19 09:55:46,18,00FFFF00020A00010FE51E8C0552046104C3
83,2014-09-19 09:55:49,18,00FFFF00030A00010FFF1E83052A045404BE
84,2014-09-19 09:55:50,18,00FFFF00090A00010FFF1E6D0516048904DA
85,2014-09-19 09:56:09,18,00FFFF00070A00010FFF1ECE04EA048304E0
86,2014-09-19 09:56:13,18,00FFFF00050A00010FE41EEA04F0048D04D8
87,2014-09-19 09:56:32,18,00FFFF00060A00010FAE1EE304DA049004E6
88,2014-09-19 09:56:33,18,00FFFF00080A00010FFF1E98050B047904D4
89,2014-09-19 10:00:21,18,00FFFF00010A00010FFF1E4B0572046404C0
90,2014-09-19 10:00:46,18,00FFFF00020A00010FE41E6D057F045B04BF
91,2014-09-19 10:00:49,18,00FFFF00030A00010FFF1E6A0548044D04B9
92,2014-09-19 10:00:50,18,00FFFF00090A00010FFF1E5F052B048204D6
93,2014-09-19 10:01:09,18,00FFFF00070A00010FFF1EAA0509047E04DD
94,2014-09-19 10:01:13,18,00FFFF00050A00010FE21ED1050C048804D6
95,2014-09-19 10:01:33,18,00FFFF00080A00010FFF1E8C051E047704CF
96,2014-09-19 10:05:21,18,00FFFF00010A00010FFF1E14059A045B04BB
97,2014-09-19 10:05:39,18,00FFFF00040A00010FFF1E2A0581045C04C2
98,2014-09-19 10:05:46,18,00FFFF00020A00010FE61E400595045404BB
99,2014-09-19 10:05:49,18,00FFFF00030A00010FFF1E43056F044004B3
100,2014-09-19 10:05:50,18,00FFFF00090A00010FFF1E28055E047C04D3
101,2014-09-19 10:06:13,18,00FFFF00050A00010FE31E9F0535048304D5
102,2014-09-19 10:06:32,18,00FFFF00060A00010FAE1E8B0529048704E7
103,2014-09-19 10:06:33,18,00FFFF00080A00010FFF1E4C0555046F04CD
104,2014-09-19 10:10:21,18,00FFFF00010A00010FFF1DF305BE045504B8
105,2014-09-19 10:10:39,18,00FFFF00040A00010FFF1E06059D045604C0
106,2014-09-19 10:10:46,18,00FFFF00020A00010FE61E1D059A044D04B8
107,2014-09-19 10:10:49,18,00FFFF00030A00010FFF1E24058A043404B0
108,2014-09-19 10:10:50,18,00FFFF00090A00010FFF1E0D0577047104CE
